fight_url,date,fighter_0,fighter_1,round,ssl_0,ssa_0,tdl_0,tda_0,kd_0,ctrl_0,ssl_1,ssa_1,tdl_1,tda_1,kd_1,ctrl_1
http://ufcstats.com/fight-details/d6b3c56a4cf14c1a,2012-12-14,Robert Whittaker,Brad Scott,2,15,40,0,0,0,6,19,41,1,3,0,150
http://ufcstats.com/fight-details/d6b3c56a4cf14c1a,2012-12-14,Robert Whittaker,Brad Scott,3,37,101,0,0,0,0,21,71,0,1,0,0
http://ufcstats.com/fight-details/ddf2eff896475431,2012-12-14,Colin Fletcher,Norman Parke,1,0,4,0,0,0,35,6,8,2,3,0,239
http://ufcstats.com/fight-details/ddf2eff896475431,2012-12-14,Colin Fletcher,Norman Parke,2,17,39,0,0,0,0,16,27,2,4,0,135
http://ufcstats.com/fight-details/ddf2eff896475431,2012-12-14,Colin Fletcher,Norman Parke,3,39,98,0,0,0,0,20,63,2,2,0,37
http://ufcstats.com/fight-details/61d89fc97e7b145c,2012-12-14,Igor Pokrajac,Joey Beltran,1,11,22,0,0,0,51,35,46,0,1,0,229
http://ufcstats.com/fight-details/61d89fc97e7b145c,2012-12-14,Igor Pokrajac,Joey Beltran,2,17,36,0,1,0,43,18,53,0,1,0,169
http://ufcstats.com/fight-details/61d89fc97e7b145c,2012-12-14,Igor Pokrajac,Joey Beltran,3,20,36,0,1,0,22,12,40,0,1,0,167
http://ufcstats.com/fight-details/d4c85298623130de,2012-12-14,Mike Pierce,Seth Baczynski,1,2,6,3,4,0,236,2,9,0,0,0,0
http://ufcstats.com/fight-details/d4c85298623130de,2012-12-14,Mike Pierce,Seth Baczynski,2,8,15,1,4,0,177,10,35,0,0,0,12
http://ufcstats.com/fight-details/d4c85298623130de,2012-12-14,Mike Pierce,Seth Baczynski,3,6,27,2,4,0,189,22,62,0,0,0,0
http://ufcstats.com/fight-details/f82c414666fe934c,2012-12-14,Brendan Loughnane,Mike Wilkinson,1,20,29,0,0,0,0,14,40,1,3,0,120
http://ufcstats.com/fight-details/f82c414666fe934c,2012-12-14,Brendan Loughnane,Mike Wilkinson,2,30,48,0,0,0,1,21,65,0,5,0,65
http://ufcstats.com/fight-details/f82c414666fe934c,2012-12-14,Brendan Loughnane,Mike Wilkinson,3,25,42,0,2,1,113,19,54,0,4,0,46
http://ufcstats.com/fight-details/99c12cc04b4261bf,2012-12-15,Colton Smith,Mike Ricci,1,4,5,4,8,0,221,5,8,0,0,0,6
http://ufcstats.com/fight-details/99c12cc04b4261bf,2012-12-15,Colton Smith,Mike Ricci,2,5,6,2,6,0,269,2,4,0,0,0,3
http://ufcstats.com/fight-details/99c12cc04b4261bf,2012-12-15,Colton Smith,Mike Ricci,3,6,7,1,2,0,255,2,3,0,0,0,25
http://ufcstats.com/fight-details/cade8a4e97911e89,2012-12-15,Pat Barry,Shane del Rosario,1,5,8,0,0,0,19,14,22,1,4,0,197
http://ufcstats.com/fight-details/cade8a4e97911e89,2012-12-15,Pat Barry,Shane del Rosario,2,6,7,0,0,1,1,0,3,0,0,0,0
http://ufcstats.com/fight-details/452a9728317893d7,2012-12-15,Johnny Bedford,Marcos Vinicius,1,24,42,1,1,1,192,3,11,0,0,0,0
http://ufcstats.com/fight-details/452a9728317893d7,2012-12-15,Johnny Bedford,Marcos Vinicius,2,10,18,0,0,1,5,1,4,0,0,0,0
http://ufcstats.com/fight-details/6b83234360b3ca62,2012-12-15,TJ Waldburger,Nick Catone,1,5,7,1,5,0,74,9,15,1,2,0,158
http://ufcstats.com/fight-details/6b83234360b3ca62,2012-12-15,TJ Waldburger,Nick Catone,2,8,10,0,0,1,5,1,1,0,0,0,41
http://ufcstats.com/fight-details/8935fc5943a78c20,2012-12-15,Mike Rio,John Cofer,1,11,25,1,5,0,125,7,18,0,0,0,55
http://ufcstats.com/fight-details/8935fc5943a78c20,2012-12-15,Mike Rio,John Cofer,2,16,35,2,4,0,94,17,31,0,0,0,50
http://ufcstats.com/fight-details/8935fc5943a78c20,2012-12-15,Mike Rio,John Cofer,3,3,7,1,2,0,134,7,10,0,0,0,77
http://ufcstats.com/fight-details/b43c83505edcd8fa,2012-12-15,Jared Papazian,Tim Elliott,1,14,30,0,1,0,81,8,13,3,4,0,152
http://ufcstats.com/fight-details/b43c83505edcd8fa,2012-12-15,Jared Papazian,Tim Elliott,2,18,54,0,0,0,0,20,43,3,6,0,70
http://ufcstats.com/fight-details/b43c83505edcd8fa,2012-12-15,Jared Papazian,Tim Elliott,3,4,13,0,0,0,49,8,13,1,4,1,205
http://ufcstats.com/fight-details/02a373f6503b3530,2012-12-29,Junior Dos Santos,Cain Velasquez,1,17,43,0,0,0,0,42,88,3,9,1,104
http://ufcstats.com/fight-details/02a373f6503b3530,2012-12-29,Junior Dos Santos,Cain Velasquez,2,2,8,0,0,0,28,24,38,4,5,0,229
http://ufcstats.com/fight-details/02a373f6503b3530,2012-12-29,Junior Dos Santos,Cain Velasquez,3,13,30,0,0,0,10,22,44,1,5,0,161
http://ufcstats.com/fight-details/02a373f6503b3530,2012-12-29,Junior Dos Santos,Cain Velasquez,4,12,34,0,1,0,21,10,28,2,6,0,146
http://ufcstats.com/fight-details/02a373f6503b3530,2012-12-29,Junior Dos Santos,Cain Velasquez,5,13,22,0,0,0,5,13,26,1,8,0,197
http://ufcstats.com/fight-details/5d7a720a2e2f4749,2012-12-29,Jim Miller,Joe Lauzon,1,46,103,0,0,0,20,16,60,0,1,0,6
http://ufcstats.com/fight-details/5d7a720a2e2f4749,2012-12-29,Jim Miller,Joe Lauzon,2,8,19,1,1,0,151,3,11,0,0,0,111
http://ufcstats.com/fight-details/5d7a720a2e2f4749,2012-12-29,Jim Miller,Joe Lauzon,3,37,82,0,0,0,20,16,52,0,0,0,9
http://ufcstats.com/fight-details/526790a5b3c4b5a2,2012-12-29,Tim Boetsch,Constantinos Philippou,1,21,33,2,2,1,160,9,23,0,0,0,0
http://ufcstats.com/fight-details/526790a5b3c4b5a2,2012-12-29,Tim Boetsch,Constantinos Philippou,2,3,16,0,4,0,30,10,38,0,0,0,98
http://ufcstats.com/fight-details/526790a5b3c4b5a2,2012-12-29,Tim Boetsch,Constantinos Philippou,3,1,4,0,2,0,0,9,13,0,0,0,70
http://ufcstats.com/fight-details/23cdc3ef525ba8e4,2012-12-29,Yushin Okami,Alan Belcher,1,8,16,0,1,0,63,3,13,0,0,0,148
http://ufcstats.com/fight-details/23cdc3ef525ba8e4,2012-12-29,Yushin Okami,Alan Belcher,2,5,13,1,3,0,218,1,8,0,0,0,6
http://ufcstats.com/fight-details/23cdc3ef525ba8e4,2012-12-29,Yushin Okami,Alan Belcher,3,7,15,0,1,0,200,2,7,0,0,0,51
http://ufcstats.com/fight-details/bab948352454f302,2012-12-29,Chris Leben,Derek Brunson,1,1,2,0,0,0,0,10,22,1,1,0,268
http://ufcstats.com/fight-details/bab948352454f302,2012-12-29,Chris Leben,Derek Brunson,2,16,38,0,0,0,0,14,51,1,6,0,102
http://ufcstats.com/fight-details/bab948352454f302,2012-12-29,Chris Leben,Derek Brunson,3,23,54,0,0,0,0,17,57,2,6,0,72
http://ufcstats.com/fight-details/5a65ffe3842ce2f2,2012-12-29,Brad Pickett,Eddie Wineland,1,19,66,0,0,0,2,28,97,0,1,1,0
http://ufcstats.com/fight-details/5a65ffe3842ce2f2,2012-12-29,Brad Pickett,Eddie Wineland,2,19,64,0,0,0,0,24,94,0,0,0,0
http://ufcstats.com/fight-details/5a65ffe3842ce2f2,2012-12-29,Brad Pickett,Eddie Wineland,3,29,82,0,0,0,0,38,103,0,1,0,0
http://ufcstats.com/fight-details/0d4927585d0480fc,2012-12-29,Melvin Guillard,Jamie Varner,1,19,38,0,0,0,0,18,47,1,2,0,12
http://ufcstats.com/fight-details/0d4927585d0480fc,2012-12-29,Melvin Guillard,Jamie Varner,2,26,48,0,1,0,4,11,39,2,2,0,73
http://ufcstats.com/fight-details/0d4927585d0480fc,2012-12-29,Melvin Guillard,Jamie Varner,3,12,26,0,0,0,55,3,11,4,6,0,146
http://ufcstats.com/fight-details/85f67de8e9dc5689,2012-12-29,Michael Johnson,Myles Jury,1,2,18,0,0,0,0,26,53,1,1,0,197
http://ufcstats.com/fight-details/85f67de8e9dc5689,2012-12-29,Michael Johnson,Myles Jury,2,3,16,0,0,0,0,12,41,1,2,0,159
http://ufcstats.com/fight-details/85f67de8e9dc5689,2012-12-29,Michael Johnson,Myles Jury,3,1,7,0,0,0,0,18,27,1,3,0,276
http://ufcstats.com/fight-details/a551d93167533459,2012-12-29,Leonard Garcia,Max Holloway,1,25,104,0,0,0,0,32,78,0,0,1,0
http://ufcstats.com/fight-details/a551d93167533459,2012-12-29,Leonard Garcia,Max Holloway,2,25,104,1,2,0,40,37,90,0,0,0,0
http://ufcstats.com/fight-details/a551d93167533459,2012-12-29,Leonard Garcia,Max Holloway,3,39,151,1,2,0,57,51,101,0,0,0,8
http://ufcstats.com/fight-details/fc9ec3a01d0129b6,2012-12-29,Chris Cariaso,John Moraga,1,19,52,0,0,0,2,11,31,1,1,0,17
http://ufcstats.com/fight-details/fc9ec3a01d0129b6,2012-12-29,Chris Cariaso,John Moraga,2,17,59,1,1,0,24,11,32,1,1,0,63
http://ufcstats.com/fight-details/fc9ec3a01d0129b6,2012-12-29,Chris Cariaso,John Moraga,3,3,11,0,1,0,10,4,11,0,0,0,7
http://ufcstats.com/fight-details/b51d691b9f5603a8,2013-01-19,Vitor Belfort,Michael Bisping,1,9,36,0,0,0,0,10,52,0,1,0,0
http://ufcstats.com/fight-details/b51d691b9f5603a8,2013-01-19,Vitor Belfort,Michael Bisping,2,9,17,0,0,1,6,4,14,0,0,0,0
http://ufcstats.com/fight-details/4d231d5d5f815085,2013-01-19,Daniel Sarafian,CB Dollaway,1,18,44,0,0,1,12,13,46,0,2,0,3
http://ufcstats.com/fight-details/4d231d5d5f815085,2013-01-19,Daniel Sarafian,CB Dollaway,2,16,42,0,5,0,26,41,79,0,0,0,16
http://ufcstats.com/fight-details/4d231d5d5f815085,2013-01-19,Daniel Sarafian,CB Dollaway,3,4,12,0,1,0,79,8,27,2,4,0,126
http://ufcstats.com/fight-details/2eeb1656692bd967,2013-01-19,Gabriel Gonzaga,Ben Rothwell,1,13,21,3,8,0,137,10,21,0,0,0,22
http://ufcstats.com/fight-details/2eeb1656692bd967,2013-01-19,Gabriel Gonzaga,Ben Rothwell,2,4,7,0,0,0,0,2,6,0,0,0,15
http://ufcstats.com/fight-details/8f426040f746905d,2013-01-19,Godofredo Pepey,Milton Vieira,1,14,27,0,0,0,21,4,11,2,3,0,169
http://ufcstats.com/fight-details/8f426040f746905d,2013-01-19,Godofredo Pepey,Milton Vieira,2,8,11,0,0,0,195,1,1,1,1,0,87
http://ufcstats.com/fight-details/8f426040f746905d,2013-01-19,Godofredo Pepey,Milton Vieira,3,14,38,0,1,0,36,12,22,2,2,0,104
http://ufcstats.com/fight-details/dff7ce155b47442c,2013-01-19,Ronny Markes,Andrew Craig,1,1,3,1,4,0,244,3,5,0,0,0,8
http://ufcstats.com/fight-details/dff7ce155b47442c,2013-01-19,Ronny Markes,Andrew Craig,2,3,5,1,4,0,198,2,8,0,0,0,0
http://ufcstats.com/fight-details/dff7ce155b47442c,2013-01-19,Ronny Markes,Andrew Craig,3,1,1,0,4,0,86,15,16,0,1,0,171
http://ufcstats.com/fight-details/302ce74d8b0d12a6,2013-01-19,Diego Nunes,Nik Lentz,1,1,4,0,0,0,0,25,28,5,10,0,264
http://ufcstats.com/fight-details/302ce74d8b0d12a6,2013-01-19,Diego Nunes,Nik Lentz,2,6,7,0,0,0,0,19,25,1,2,0,254
http://ufcstats.com/fight-details/302ce74d8b0d12a6,2013-01-19,Diego Nunes,Nik Lentz,3,11,21,0,0,0,0,12,21,4,9,0,212
http://ufcstats.com/fight-details/c7ad34973f9d1cf6,2013-01-19,Wagner Prado,Ildemar Alcantara,1,24,43,0,1,0,0,22,47,1,2,0,57
http://ufcstats.com/fight-details/c7ad34973f9d1cf6,2013-01-19,Wagner Prado,Ildemar Alcantara,2,4,10,0,0,0,73,2,8,1,1,0,28
http://ufcstats.com/fight-details/f4273b2155fe20fe,2013-01-19,Francisco Trinaldo,CJ Keith,1,11,16,1,3,0,183,3,4,0,1,0,66
http://ufcstats.com/fight-details/f4273b2155fe20fe,2013-01-19,Francisco Trinaldo,CJ Keith,2,1,3,1,2,0,56,0,5,0,0,0,0
http://ufcstats.com/fight-details/9b9591a4f7febe32,2013-01-26,Demetrious Johnson,John Dodson,1,11,37,1,2,0,37,9,32,0,0,0,19
http://ufcstats.com/fight-details/9b9591a4f7febe32,2013-01-26,Demetrious Johnson,John Dodson,2,15,52,1,4,0,34,15,39,0,0,1,1
http://ufcstats.com/fight-details/9b9591a4f7febe32,2013-01-26,Demetrious Johnson,John Dodson,3,21,44,1,3,0,82,14,36,0,0,0,0
http://ufcstats.com/fight-details/9b9591a4f7febe32,2013-01-26,Demetrious Johnson,John Dodson,4,30,49,1,4,0,135,10,37,0,1,0,9
http://ufcstats.com/fight-details/9b9591a4f7febe32,2013-01-26,Demetrious Johnson,John Dodson,5,50,65,1,2,0,57,9,12,1,3,0,125
http://ufcstats.com/fight-details/638093bc4f69f639,2013-01-26,Quinton Jackson,Glover Teixeira,1,20,48,0,1,0,0,19,52,1,1,1,63
http://ufcstats.com/fight-details/638093bc4f69f639,2013-01-26,Quinton Jackson,Glover Teixeira,2,20,61,0,1,0,0,27,54,1,1,0,66
http://ufcstats.com/fight-details/638093bc4f69f639,2013-01-26,Quinton Jackson,Glover Teixeira,3,13,60,0,2,0,5,34,73,3,3,0,87
http://ufcstats.com/fight-details/4e87af7e5156bbf7,2013-01-26,Erik Koch,Ricardo Lamas,1,7,25,0,0,0,8,11,20,1,7,0,133
http://ufcstats.com/fight-details/4e87af7e5156bbf7,2013-01-26,Erik Koch,Ricardo Lamas,2,7,19,0,0,0,12,21,36,1,1,0,63
http://ufcstats.com/fight-details/76690fbdcaa85c21,2013-01-26,Clay Guida,Hatsu Hioki,1,16,63,1,3,0,69,26,56,0,0,0,10
http://ufcstats.com/fight-details/76690fbdcaa85c21,2013-01-26,Clay Guida,Hatsu Hioki,2,6,28,1,1,0,238,10,19,0,0,0,0
http://ufcstats.com/fight-details/76690fbdcaa85c21,2013-01-26,Clay Guida,Hatsu Hioki,3,4,21,1,2,0,207,5,24,0,0,0,0
http://ufcstats.com/fight-details/856e171bdfc98cb5,2013-01-26,Mike Stumpf,Pascal Krauss,1,22,48,1,3,0,68,46,102,0,1,0,24
http://ufcstats.com/fight-details/856e171bdfc98cb5,2013-01-26,Mike Stumpf,Pascal Krauss,2,22,50,1,2,0,69,58,98,1,1,0,109
http://ufcstats.com/fight-details/856e171bdfc98cb5,2013-01-26,Mike Stumpf,Pascal Krauss,3,19,44,0,3,0,12,59,109,0,0,0,92
http://ufcstats.com/fight-details/ca28f69fa42f88ed,2013-01-26,Mike Russow,Shawn Jordan,1,19,32,1,6,0,192,9,22,0,0,0,0
http://ufcstats.com/fight-details/ca28f69fa42f88ed,2013-01-26,Mike Russow,Shawn Jordan,2,6,13,0,0,0,26,33,50,2,2,0,124
http://ufcstats.com/fight-details/df0d3dec831e2142,2013-01-26,Rafael Natal,Sean Spencer,1,22,51,1,2,0,30,7,59,0,0,0,11
http://ufcstats.com/fight-details/df0d3dec831e2142,2013-01-26,Rafael Natal,Sean Spencer,2,19,32,2,2,0,205,5,20,0,0,0,0
http://ufcstats.com/fight-details/df0d3dec831e2142,2013-01-26,Rafael Natal,Sean Spencer,3,23,28,1,2,0,107,0,5,0,0,0,0
http://ufcstats.com/fight-details/83f6a6fc79036749,2013-01-26,Simeon Thoresen,David Mitchell,1,34,79,0,0,0,4,30,91,0,0,0,4
http://ufcstats.com/fight-details/83f6a6fc79036749,2013-01-26,Simeon Thoresen,David Mitchell,2,0,6,1,1,0,98,14,35,0,0,0,155
http://ufcstats.com/fight-details/83f6a6fc79036749,2013-01-26,Simeon Thoresen,David Mitchell,3,15,30,0,0,0,115,16,33,1,2,0,82
http://ufcstats.com/fight-details/1c4e4b3358089960,2013-02-02,Jose Aldo,Frankie Edgar,1,21,42,0,0,0,0,5,34,0,0,0,0
http://ufcstats.com/fight-details/1c4e4b3358089960,2013-02-02,Jose Aldo,Frankie Edgar,2,19,55,0,0,0,4,7,51,1,3,0,10
http://ufcstats.com/fight-details/1c4e4b3358089960,2013-02-02,Jose Aldo,Frankie Edgar,3,15,51,0,0,0,1,19,59,0,2,0,0
http://ufcstats.com/fight-details/1c4e4b3358089960,2013-02-02,Jose Aldo,Frankie Edgar,4,7,49,0,0,0,0,11,55,1,4,0,45
http://ufcstats.com/fight-details/1c4e4b3358089960,2013-02-02,Jose Aldo,Frankie Edgar,5,14,56,0,0,0,0,18,73,0,2,0,2
http://ufcstats.com/fight-details/031eac0f0f85d0bf,2013-02-02,Rashad Evans,Rogerio Nogueira,1,8,20,1,1,0,13,4,26,0,0,0,0
http://ufcstats.com/fight-details/031eac0f0f85d0bf,2013-02-02,Rashad Evans,Rogerio Nogueira,2,5,26,0,2,0,2,15,55,0,0,0,0
http://ufcstats.com/fight-details/031eac0f0f85d0bf,2013-02-02,Rashad Evans,Rogerio Nogueira,3,9,35,0,2,0,0,21,71,0,0,0,0
http://ufcstats.com/fight-details/21419797f539de5e,2013-02-02,Alistair Overeem,Antonio Silva,1,22,32,0,0,0,139,3,13,0,1,0,0
http://ufcstats.com/fight-details/21419797f539de5e,2013-02-02,Alistair Overeem,Antonio Silva,2,27,36,1,1,0,244,4,15,0,0,0,0
http://ufcstats.com/fight-details/21419797f539de5e,2013-02-02,Alistair Overeem,Antonio Silva,3,2,3,0,0,0,1,14,20,0,0,1,0
http://ufcstats.com/fight-details/171eb38b335030d3,2013-02-02,Jon Fitch,Demian Maia,1,0,0,0,0,0,0,9,10,3,6,0,296
http://ufcstats.com/fight-details/171eb38b335030d3,2013-02-02,Jon Fitch,Demian Maia,2,4,11,0,0,0,0,3,6,2,2,0,251
http://ufcstats.com/fight-details/171eb38b335030d3,2013-02-02,Jon Fitch,Demian Maia,3,2,5,0,0,0,34,0,1,2,9,0,227
http://ufcstats.com/fight-details/40cc0ccf580a4836,2013-02-02,Joseph Benavidez,Ian McCall,1,20,62,0,0,0,0,14,36,0,1,0,8
http://ufcstats.com/fight-details/40cc0ccf580a4836,2013-02-02,Joseph Benavidez,Ian McCall,2,14,44,0,1,0,19,19,44,0,2,0,68
http://ufcstats.com/fight-details/40cc0ccf580a4836,2013-02-02,Joseph Benavidez,Ian McCall,3,23,78,0,0,0,6,7,33,1,1,0,13
http://ufcstats.com/fight-details/1d43112d98de273a,2013-02-02,Gleison Tibau,Evan Dunham,1,13,40,1,2,0,85,18,49,0,2,0,27
http://ufcstats.com/fight-details/1d43112d98de273a,2013-02-02,Gleison Tibau,Evan Dunham,2,9,57,0,2,0,0,28,71,0,3,0,32
http://ufcstats.com/fight-details/1d43112d98de273a,2013-02-02,Gleison Tibau,Evan Dunham,3,15,72,1,5,0,24,45,117,0,4,0,34
http://ufcstats.com/fight-details/cd03bff050e53625,2013-02-02,Jacob Volkmann,King Green,1,3,23,1,1,0,230,3,13,0,0,0,0
http://ufcstats.com/fight-details/cd03bff050e53625,2013-02-02,Jacob Volkmann,King Green,2,1,8,1,6,0,75,20,27,0,0,0,155
http://ufcstats.com/fight-details/cd03bff050e53625,2013-02-02,Jacob Volkmann,King Green,3,2,20,2,5,0,33,31,50,1,1,0,119
http://ufcstats.com/fight-details/54c842a037183f48,2013-02-02,Yves Edwards,Isaac Vallie-Flagg,1,24,48,0,0,0,8,29,77,0,0,0,22
http://ufcstats.com/fight-details/54c842a037183f48,2013-02-02,Yves Edwards,Isaac Vallie-Flagg,2,11,20,1,2,0,163,6,31,0,0,0,38
http://ufcstats.com/fight-details/54c842a037183f48,2013-02-02,Yves Edwards,Isaac Vallie-Flagg,3,23,47,0,1,0,0,41,114,0,0,0,74
http://ufcstats.com/fight-details/6247ad19755b71d6,2013-02-02,Chico Camus,Dustin Kimura,1,7,12,0,0,0,215,5,10,0,0,0,32
http://ufcstats.com/fight-details/6247ad19755b71d6,2013-02-02,Chico Camus,Dustin Kimura,2,14,23,1,1,0,124,8,33,0,0,0,0
http://ufcstats.com/fight-details/6247ad19755b71d6,2013-02-02,Chico Camus,Dustin Kimura,3,2,6,0,2,0,40,3,13,0,0,0,24
http://ufcstats.com/fight-details/42eba784becde9ad,2013-02-02,Edwin Figueroa,Francisco Rivera,1,15,55,0,0,1,34,24,63,2,2,0,66
http://ufcstats.com/fight-details/42eba784becde9ad,2013-02-02,Edwin Figueroa,Francisco Rivera,2,9,42,1,1,0,93,27,64,0,0,1,1
http://ufcstats.com/fight-details/3dbf17b9946d26db,2013-02-16,Renan Barao,Michael McDonald,1,10,26,2,3,0,152,10,26,0,0,0,0
http://ufcstats.com/fight-details/3dbf17b9946d26db,2013-02-16,Renan Barao,Michael McDonald,2,10,30,1,1,0,6,6,27,0,0,0,0
http://ufcstats.com/fight-details/3dbf17b9946d26db,2013-02-16,Renan Barao,Michael McDonald,3,11,31,1,3,0,27,4,23,0,0,0,0
http://ufcstats.com/fight-details/3dbf17b9946d26db,2013-02-16,Renan Barao,Michael McDonald,4,5,25,0,3,0,55,6,16,0,1,0,0
http://ufcstats.com/fight-details/493b7a8e3253b133,2013-02-16,Cub Swanson,Dustin Poirier,1,22,49,0,0,0,0,18,46,1,5,0,98
http://ufcstats.com/fight-details/493b7a8e3253b133,2013-02-16,Cub Swanson,Dustin Poirier,2,17,39,0,0,0,0,23,55,1,3,0,107
http://ufcstats.com/fight-details/493b7a8e3253b133,2013-02-16,Cub Swanson,Dustin Poirier,3,19,38,2,2,0,181,17,39,0,1,0,36
http://ufcstats.com/fight-details/7549887ba7ae86e6,2013-02-16,Gunnar Nelson,Jorge Santiago,1,9,16,1,2,0,55,15,44,0,0,0,0
http://ufcstats.com/fight-details/7549887ba7ae86e6,2013-02-16,Gunnar Nelson,Jorge Santiago,2,19,32,1,1,0,240,5,10,0,0,0,0
http://ufcstats.com/fight-details/7549887ba7ae86e6,2013-02-16,Gunnar Nelson,Jorge Santiago,3,14,32,0,1,0,43,23,69,0,0,0,12
http://ufcstats.com/fight-details/635ef1f12a60e9d7,2013-02-16,James Te Huna,Ryan Jimmo,1,7,10,0,0,0,46,25,39,0,0,1,238
http://ufcstats.com/fight-details/635ef1f12a60e9d7,2013-02-16,James Te Huna,Ryan Jimmo,2,17,31,1,3,0,213,6,8,0,1,0,41
http://ufcstats.com/fight-details/635ef1f12a60e9d7,2013-02-16,James Te Huna,Ryan Jimmo,3,25,38,1,2,0,139,3,5,0,1,0,100
http://ufcstats.com/fight-details/287c71b9017c5769,2013-02-16,Che Mills,Matthew Riddle,1,13,19,0,0,0,0,10,20,3,8,0,225
http://ufcstats.com/fight-details/287c71b9017c5769,2013-02-16,Che Mills,Matthew Riddle,2,3,4,0,0,0,0,8,10,1,1,0,281
http://ufcstats.com/fight-details/287c71b9017c5769,2013-02-16,Che Mills,Matthew Riddle,3,12,27,0,1,0,31,5,10,1,5,0,171
http://ufcstats.com/fight-details/e27a9b4b4a46f091,2013-02-16,Terry Etim,Renee Forte,1,5,29,0,0,0,2,9,36,1,1,0,150
http://ufcstats.com/fight-details/e27a9b4b4a46f091,2013-02-16,Terry Etim,Renee Forte,2,5,22,0,0,0,0,26,53,0,0,1,240
http://ufcstats.com/fight-details/e27a9b4b4a46f091,2013-02-16,Terry Etim,Renee Forte,3,3,11,0,0,0,0,12,30,1,2,0,255
http://ufcstats.com/fight-details/530558f01ac425af,2013-02-16,Paul Sass,Danny Castillo,1,0,2,0,0,0,0,11,23,1,2,0,268
http://ufcstats.com/fight-details/530558f01ac425af,2013-02-16,Paul Sass,Danny Castillo,2,1,7,0,0,0,0,18,29,2,2,0,256
http://ufcstats.com/fight-details/530558f01ac425af,2013-02-16,Paul Sass,Danny Castillo,3,3,14,0,0,0,0,9,15,1,2,0,209
http://ufcstats.com/fight-details/d607908be8b19273,2013-02-16,Andy Ogle,Josh Grispi,1,3,7,0,0,0,268,1,11,1,1,0,9
http://ufcstats.com/fight-details/d607908be8b19273,2013-02-16,Andy Ogle,Josh Grispi,2,2,12,0,0,0,255,4,8,0,1,0,10
http://ufcstats.com/fight-details/d607908be8b19273,2013-02-16,Andy Ogle,Josh Grispi,3,14,23,2,2,0,269,2,7,0,0,0,0
http://ufcstats.com/fight-details/22a574162e2ebcf6,2013-02-16,Tom Watson,Stanislav Nedkov,1,24,47,0,0,0,155,28,58,1,1,0,41
http://ufcstats.com/fight-details/22a574162e2ebcf6,2013-02-16,Tom Watson,Stanislav Nedkov,2,32,55,0,0,1,108,11,20,4,5,0,117
http://ufcstats.com/fight-details/f509d5ffcc3f46fe,2013-02-16,Vaughan Lee,Motonobu Tezuka,1,5,11,0,0,0,0,2,10,0,5,0,174
http://ufcstats.com/fight-details/f509d5ffcc3f46fe,2013-02-16,Vaughan Lee,Motonobu Tezuka,2,6,14,0,0,0,72,1,9,1,4,0,118
http://ufcstats.com/fight-details/f509d5ffcc3f46fe,2013-02-16,Vaughan Lee,Motonobu Tezuka,3,9,23,0,0,0,0,1,16,0,6,0,179
http://ufcstats.com/fight-details/16ba92318ff66d4a,2013-02-16,Phil Harris,Ulysses Gomez,1,7,40,1,1,0,8,14,54,0,2,0,5
http://ufcstats.com/fight-details/16ba92318ff66d4a,2013-02-16,Phil Harris,Ulysses Gomez,2,16,54,0,0,0,0,12,52,0,1,0,0
http://ufcstats.com/fight-details/16ba92318ff66d4a,2013-02-16,Phil Harris,Ulysses Gomez,3,10,56,0,0,0,1,9,53,0,0,0,2
http://ufcstats.com/fight-details/ee43dc83049ecc8d,2013-02-23,Lyoto Machida,Dan Henderson,1,10,18,1,1,0,5,12,28,0,0,0,0
http://ufcstats.com/fight-details/ee43dc83049ecc8d,2013-02-23,Lyoto Machida,Dan Henderson,2,11,25,0,0,0,0,6,26,0,2,0,0
http://ufcstats.com/fight-details/ee43dc83049ecc8d,2013-02-23,Lyoto Machida,Dan Henderson,3,6,11,0,0,0,0,2,10,1,1,0,113
http://ufcstats.com/fight-details/db43605f10bd67b4,2013-02-23,Court McGee,Josh Neer,1,74,145,0,0,0,45,15,43,0,0,0,0
http://ufcstats.com/fight-details/db43605f10bd67b4,2013-02-23,Court McGee,Josh Neer,2,64,131,0,2,0,18,38,87,0,0,0,4
http://ufcstats.com/fight-details/db43605f10bd67b4,2013-02-23,Court McGee,Josh Neer,3,28,58,2,3,0,224,10,22,0,0,0,0
http://ufcstats.com/fight-details/50eb4822a74a417e,2013-02-23,Brendan Schaub,Lavar Johnson,1,4,6,2,3,0,243,16,22,1,1,0,27
http://ufcstats.com/fight-details/50eb4822a74a417e,2013-02-23,Brendan Schaub,Lavar Johnson,2,7,12,1,3,0,217,13,19,0,0,0,29
http://ufcstats.com/fight-details/50eb4822a74a417e,2013-02-23,Brendan Schaub,Lavar Johnson,3,7,13,2,2,0,261,7,11,0,0,0,0
http://ufcstats.com/fight-details/69f8e2ba5d1048d4,2013-02-23,Michael Chiesa,Anton Kuivanen,1,5,45,1,3,0,35,18,49,0,0,0,31
http://ufcstats.com/fight-details/69f8e2ba5d1048d4,2013-02-23,Michael Chiesa,Anton Kuivanen,2,0,5,0,2,0,92,0,6,0,0,0,19
http://ufcstats.com/fight-details/80769cf090fa34dd,2013-02-23,Dennis Bermudez,Matt Grice,1,41,66,0,4,0,103,35,58,0,4,1,49
http://ufcstats.com/fight-details/80769cf090fa34dd,2013-02-23,Dennis Bermudez,Matt Grice,2,13,45,0,3,0,73,24,48,1,5,0,63
