fighter,ew_avg_SIG_STR_pct,ew_avg_SIG_STR_landed,ew_avg_TD_pct,ew_avg_TD_landed,ew_avg_SUB_ATT,ew_ko_finish_rate
Pablo Garza,0.44688805733876646,32.611558937863684,0.089889459246703,0.4494472962335149,0.611469345235545,0.30641810040614925
Cody Mckenzie,0.251014847781686,11.186977988806248,0.24664722211367981,1.4365991048429751,1.5697556737952156,0.0
Aaron Wilkinson,0.0,0.0,0.0,0.0,0.0,0.0
Ian Loveland,0.44657540739871326,44.51432188544285,0.0,0.0,0.0,0.0
Tyler Toner,0.0,0.0,0.0,0.0,0.0,0.0
John Makdessi,0.4966224741910379,-21.87994051447486,0.0,0.0,0.0,0.19152653394089988
Sean Pierson,0.35041986413099996,51.872960981740206,0.1612635625900648,0.3815992107949133,0.3815992107949133,0.0
Joe Stevenson,0.47859716443780725,18.6097995030121,0.424701133906779,2.062329166114841,1.542156862995122,0.125
Antonio Mckee,0.0,0.0,0.0,0.0,0.0,0.0
Mike Brown,0.584195178251471,39.188339094083744,0.4774911873193693,2.620487427788221,0.0,0.0
Diego Nunes,0.42963512590667374,49.6489287676873,0.3014096053565584,1.0422637525920515,0.0,0.0
Dustin Poirier,0.5035366593780022,-7.721393688120632,0.3674310879572354,0.9742779505818214,1.2870606744715605,0.5793961693197217
Josh Grispi,0.46059097121915643,10.636258293546987,0.3373914661876222,1.9507028923163037,0.5861378274035995,0.0
Phil Baroni,0.516,26.8889,0.268,0.8889,0.2222,0.6666666666666666
Chris Cariaso,0.40630073042374737,44.709110797694365,0.3219989701415921,0.7917919093444489,0.5386715050965777,0.15575674011965682
Willamy Freire,0.0,0.0,0.0,0.0,0.0,0.0
Rani Yahya,0.35552527954518204,-4.595651872454628,0.27778029741973376,2.879746003777711,1.9493749774686049,0.0
Mark Hominick,0.35130403882192174,44.44339625292993,0.08457600671504663,0.16995834312929808,0.1515602078229799,0.33691888119320246
George Roop,0.36718080515714346,34.672917610285424,0.32522332272017995,0.6943858451133313,0.08833890379894137,0.3949002784698419
Norifumi Yamamoto,0.38770913028563736,15.490658171428837,0.12733545714279082,0.5093418285711633,0.0,0.0
Demetrious Johnson,0.5654338396591305,64.4120294064968,0.4912453728786673,4.297151234204554,0.8596565680286132,0.14689574472777278
Donald Cerrone,0.45132096384306786,-3.5858602032506326,0.3390853595443897,1.2812265897092037,1.437484961826623,0.25555148681278467
Kenny Robertson,0.5380384477106375,40.694428369216155,0.40353467633318346,1.0905172510275396,0.6117251451161585,0.29249852733290227
Chad Mendes,0.566921382703323,25.881779340388483,0.22789361232925096,1.6386549725539477,0.14434269579755044,0.7148836478144142
Michihiro Omigawa,0.40586119017112976,29.550949622414908,0.4326714814120063,1.360956308014857,1.3063288156276842,0.0
Forrest Griffin,0.3568196006155242,50.10396719211797,0.20865345855107456,0.7266662167784244,0.5602892046820266,0.11023646360013874
Vitor Belfort,0.503737189916766,12.266026485451583,0.08000736548560762,0.17495059047207473,0.24857765237488044,0.70446648020668
Miguel Torres,0.4757395655650457,48.79834913582966,0.0,0.0,1.0013498919704944,0.0
Antonio Banuelos,0.0,0.0,0.0,0.0,0.0,0.0
Tiequan Zhang,0.25998934320497163,4.063364356185744,0.0,0.0,1.6562129630030047,0.0
Jason Reinhardt,0.33,1.5150331131221482,0.0,0.0,0.0,0.0
Tom Blackledge,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Perosh,0.45007104171026957,11.960783439607848,0.16483004691503378,0.7277142929306832,0.4325179188237533,0.41105989827595524
James Te Huna,0.5422722185756685,25.79770087183481,0.14420128741913182,1.0568524846420992,0.08364611611153365,0.5717988924692219
Maciej Jewtuszko,0.0,0.0,0.0,0.0,0.0,0.0
Nick Ring,0.42481637502714104,58.13090268258871,0.17797932130589983,0.8898073010422703,0.17796356151403592,0.0
Riki Fukuda,0.4555305706097041,70.7522745412635,0.4360246305373309,2.9324115421049166,0.0,0.0
Brian Ebersole,0.5308544104066115,35.5594387297888,0.1758866212983629,1.3073752458405754,0.11375029079253478,0.18120294829008363
Danny Castillo,0.4652753461181685,31.313998295600573,0.28684978779978454,2.032889588048675,0.2452115964491767,0.295843313045028
Chris Weidman,0.4589134326264837,-6.846247674930159,0.2800766750829849,3.509804490289359,0.7361049554123794,0.27351659667961753
Brian Bowles,0.27059036800748,19.850351980088966,0.61617474409536,0.6158289555765267,0.3001873943578966,0.0
Damacio Page,0.37046977679121784,20.046977679121788,0.12695740329674104,0.5078296131869642,0.5078296131869642,0.0
Shane Roller,0.3108171834404535,25.45887495712855,0.17342893788106012,1.0596138742148666,0.39690798301746155,0.4575005647744496
Steve Cantwell,0.33683468510734776,40.80653362359655,0.2206919852385563,0.3988745123927116,0.40946088174492323,0.0
Takeya Mizugaki,0.3775548550868702,44.80034290111722,0.2691992475330692,1.0523093965060144,0.07377284304573535,0.1013985319780253
Reuben Duran,0.43351146229194115,36.868203641030576,0.13987996467334216,0.7012467723223275,0.7012467723223275,0.0
Erik Koch,0.43654126789203224,-3.7628629850497886,0.5618900126362741,1.3450880265926575,1.0765868442390527,0.37457292154905364
Raphael Assuncao,0.41978243618585,-7.8786611808126805,0.43611187296794846,1.8394882878525163,0.16344739586011,0.11821578489784101
Anthony Njokuani,0.43674603847518995,51.702946604622525,0.19868710269717402,0.36572331891249377,0.12964568694629972,0.39948209797404677
Joseph Benavidez,0.3374616445884548,-9.07294432629557,0.32541772473301794,1.4674141126980602,0.6831445037760063,0.2826403855031687
Costas Philippou,0.35908619873456377,24.715225890297962,0.157050651761021,0.2827078884948593,0.18940629365632797,0.5434230457128302
Nick Catone,0.5158614036577159,22.65067581399047,0.5269165946964963,2.4723525850890167,0.3804620237886798,0.0
Kamal Shalorus,0.24592882083689827,19.365836990225798,0.16159432359803957,0.48967976847890776,0.0,0.0
Urijah Faber,0.37806529086731666,-10.885485711387277,0.3007154886793525,1.5700277139982906,0.8780054478603998,0.14167624068861007
Eddie Wineland,0.29963069734501663,-7.534265076604899,0.39482179566555364,0.38189870793595015,0.13326550281694957,-0.33397920905354794
Alex Caceres,0.48242295933081086,25.73810169676728,0.39400293895681715,0.5342661622573597,0.5164865995178781,0.10285045928651515
Mackens Semerzier,0.72,29.5,0.4,2.0,0.5,0.0
Michael Mcdonald,0.40177888752571267,22.903264816105093,0.14086329296975336,0.5546342285241224,0.885427615346966,0.308354727088478
Edwin Figueroa,0.4430160120295429,34.9866459819215,0.21572498964421788,0.21572498964421788,0.6365090871982189,0.4804255415396547
Anthony Johnson,0.5163973329696955,19.26971767078307,0.2586433057491892,0.8917693053489978,0.21022509881034368,0.8568957714527354
Chan Sung Jung,0.4142939012808691,2.312002539415432,0.44111604965066603,0.5677930659365465,0.4954022499979165,0.5254232068458694
Yves Jabouin,0.4317225157093106,33.147998112782474,0.4072836351613823,1.319165926138935,0.0,0.0
Ivan Menjivar,0.4546847354749869,22.436003270870344,0.2633829901054675,0.26341899138744534,0.5826256259158925,0.23107250091632459
Charlie Valencia,0.0,0.0,0.0,0.0,0.0,0.0
Jose Aldo,0.47028171553478737,-5.540951530741784,0.5224433427041635,0.28635016465644786,0.05949491811800122,-0.05768720408639894
Benson Henderson,0.455619681428704,55.63111978887409,0.4086946788078938,2.094925198845825,0.7467762031946481,0.0
Cole Escovedo,0.5005231900244775,29.0,0.0,0.0,0.0,0.0
Renan Barao,0.3469279814754384,-35.58809789488232,0.5243626180177894,1.5319367646853363,0.6431257131456865,0.22290899263152994
Jorge Santiago,0.389746085142385,12.491543514373735,0.37736112638664276,0.37736935837431723,0.5660554095594217,1.0
