fighter,cardio_score,late_finish_rate_for,late_finish_rate_against,early_finish_rate_for,early_finish_rate_against,output_drop_per_rd,accuracy_drop_per_rd,td_def_drop_per_rd,degradation_score
Petr Yan,0.88,0.3333333333333333,0.0,0.6666666666666666,0.0,4.626666666666667,0.027082206881960037,0.038293650793650796,0.1117
Magomed Ankalaev,0.6857142857142856,0.1666666666666666,0.5,0.8333333333333334,0.5,0.7000000000000005,0.07184203980733178,0.20833333333333337,0.1398
Adam Yandiev,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Ramazan Emeev,0.75,0.0,0.0,0.0,1.0,0.42857142857142966,0.013160362840992451,-0.0833333333333333,-0.0036
Augusto Sakai,0.674074074074074,0.5,0.0,0.5,1.0,0.5142857142857146,-0.052862376085705556,0.3166666666666664,0.0532
Mayra Bueno Silva,0.7777777777777777,0.0,0.0,1.0,1.0,-5.590909090909086,-0.02479348824842464,-0.05277777777777768,-0.1258
Livinha Souza,0.6666666666666666,0.0,0.0,1.0,1.0,0.5000000000000004,-0.06335781673289238,0.0,-0.0573
Aspen Ladd,0.7428571428571429,0.3333333333333333,0.0,0.6666666666666666,0.0,4.239999999999999,0.04780690960352971,0.0,0.1863
Te Edwards,0.8333333333333333,0.0,0.0,0.0,1.0,-5.249999999999997,0.0,0.0,-0.2131
Andre Soukhamthath,0.9523809523809524,0.0,0.0,1.0,0.0,-0.9999999999999981,0.034281659787420926,0.18749999999999994,0.0719
Karl Roberson,0.6333333333333333,0.5,0.1666666666666666,0.5,0.8333333333333334,-4.299999999999997,-0.1159400236702868,-0.3124999999999999,-0.2649
Adam Wieczorek,0.8888888888888888,0.0,0.0,1.0,0.0,2.4999999999999996,0.08642093200916723,0.2499999999999999,0.1941
Maycee Barber,0.7692307692307693,0.0,0.0,1.0,1.0,3.5499999999999985,0.05538451911617574,-0.05000000000000003,0.095
Devonte Smith,0.5333333333333333,0.0,0.0,1.0,1.0,-9.833333333333327,0.040382376668076814,0.0,-0.1611
Guido Cannetti,0.5999999999999999,0.0,0.0,1.0,1.0,-9.999999999999995,-0.10653813588024105,-0.24999999999999986,-0.3291
Nad Narimani,0.9166666666666666,0.0,0.0,0.0,1.0,4.749999999999998,0.07897623737068472,0.6249999999999997,0.3322
Humberto Bandenay,0.4999999999999999,0.0,0.0,1.0,1.0,-2.249999999999998,-0.07164315569487974,0.0,-0.1346
Laureano Staropoli,0.888888888888889,0.0,0.0,0.0,0.0,1.8333333333333348,-0.024317770071469947,0.41666666666666635,0.1297
Su Mudaerji,0.5833333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Curtis Blaydes,0.6566666666666665,0.125,0.0,0.875,1.0,-1.7937499999999988,0.11728547269640044,0.0,0.138
Hu Yaozong,0.8888888888888888,0.0,0.5,0.0,0.5,0.5000000000000022,0.007387542308112269,0.0,0.0407
Kevin Holland,0.65,0.2,0.2,0.8,0.8,-7.104999999999995,-0.0048568109494089426,-0.03018518518518513,-0.125
Weili Zhang,0.8333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Liu Pingyuan,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Yan Xiaonan,0.5897435897435896,0.0,0.0,1.0,1.0,2.1916666666666687,0.014050405938256495,0.036734693877551024,0.0603
Julija Stoliarenko,0.7037037037037037,0.0,0.6666666666666666,1.0,0.3333333333333333,-2.083333333333331,-0.03716804395201901,-0.49999999999999944,-0.2113
Maurice Greene,0.5416666666666666,0.3333333333333333,0.0,0.6666666666666666,1.0,-3.7999999999999985,-0.0691457674524082,0.0,-0.1683
Roosevelt Roberts,0.7,0.0,0.3333333333333333,1.0,0.6666666666666666,-3.3333333333333317,0.028222306313374995,-0.31111111111111095,-0.116
Raoni Barcelos,0.8666666666666667,0.5,0.0,0.5,1.0,8.07142857142857,0.06232434306489711,-0.055555555555555615,0.1719
Pannie Kianzad,0.8333333333333333,0.0,0.0,0.0,1.0,4.400000000000003,-0.0024077646153225414,0.16666666666666666,0.1182
Juan Espino,0.3055555555555555,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Suman Mokhtarian,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Jimmy Crute,0.4999999999999999,0.2,0.0,0.8,1.0,-4.749999999999995,-0.061572124352471225,-0.12499999999999986,-0.1674
Elias Garcia,0.8333333333333333,0.0,0.0,0.0,1.0,-3.4999999999999996,-0.0014097744360902324,0.0,-0.0673
Alex Gorgees,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brad Katona,0.898148148148148,0.0,0.0,0.0,1.0,0.8125000000000029,-0.02632912488253101,-0.041666666666666574,-0.0218
Zak Ottow,0.7083333333333333,0.0,0.0,1.0,1.0,0.40000000000000036,0.0033486708314932915,-0.08333333333333325,-0.0131
Adam Milstead,0.6666666666666666,0.0,0.0,1.0,1.0,-1.1666666666666676,-0.008327717879604669,0.13749999999999998,0.0154
Nathaniel Wood,0.9047619047619048,0.3333333333333333,1.0,0.6666666666666666,0.0,-0.8214285714285688,0.050483174680182,0.10416666666666663,0.0655
Greg Hardy,0.4444444444444444,0.0,0.0,1.0,1.0,-7.416666666666662,-0.05310532169866047,0.0833333333333332,-0.1415
Alonzo Menifield,0.625,0.0,0.0,1.0,1.0,0.5500000000000013,-0.018845525463062236,0.043055555555555514,0.0056
Kyle Stewart,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Magomed Bibulatov,0.7777777777777778,0.0,0.0,0.0,1.0,5.25,0.05754859710251241,0.0,0.224
Geraldo de Freitas,0.7777777777777778,0.0,0.0,0.0,0.0,8.166666666666666,0.03318434788503807,0.37499999999999994,0.2718
Johnny Walker,0.5111111111111112,0.0,0.0,1.0,1.0,3.233333333333332,0.06152628754605203,0.22500000000000003,0.1756
Shane Young,0.6666666666666667,0.0,0.0,1.0,1.0,3.7500000000000013,-0.03225029547366091,0.11249999999999999,0.0645
Kai Kara-France,0.6848484848484847,0.0,0.6666666666666666,1.0,0.3333333333333333,4.330000000000001,0.050489109621178474,0.031250000000000014,0.1265
Callan Potter,0.5555555555555555,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Alexandra Albu,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benito Lopez,0.6666666666666666,0.0,0.0,0.0,1.0,6.750000000000001,-0.0009652509652509385,0.0,0.1788
Damir Ismagulov,0.9047619047619048,0.0,0.0,0.0,0.0,-0.7142857142857119,-0.02104369074236334,0.033333333333333354,-0.0195
Daniel Teymur,0.8,0.0,0.3333333333333333,0.0,0.6666666666666666,-10.249999999999995,-0.08600480401950983,-0.18518518518518504,-0.2953
Damir Hadzovic,0.7333333333333333,1.0,0.0,0.0,1.0,1.1666666666666674,0.042975056828544855,0.1388888888888889,0.1004
Dwight Grant,0.7083333333333333,0.0,0.0,0.0,1.0,-1.416666666666665,-0.010915862602854301,-0.3399999999999995,-0.1299
Edmen Shahbazyan,0.5952380952380951,0.0,0.5,1.0,0.5,-3.9374999999999973,-0.06708823455662814,-0.3041666666666664,-0.2116
Gina Mazany,0.4583333333333333,0.0,0.0,1.0,1.0,-1.0000000000000004,0.02066616513567734,0.0,0.0232
Grant Dawson,0.758974358974359,0.3333333333333333,0.0,0.6666666666666666,1.0,0.1666666666666677,-0.057260498873449805,0.0,-0.0568
Alex Morono,0.7536231884057972,0.0,0.5,1.0,0.5,0.18421052631579204,0.012786050037168812,-0.08333333333333291,-0.0078
Blagoy Ivanov,1.0,0.0,0.0,0.0,0.0,1.537500000000002,-0.036321475202475056,-0.08333333333333316,-0.0316
Mike Grundy,0.5833333333333334,0.0,0.0,1.0,1.0,8.499999999999998,0.07421583797090896,0.0,0.3249
Molly McCann,0.6904761904761905,0.3333333333333333,0.0,0.6666666666666666,1.0,-0.777777777777774,0.07450647212741027,-0.08333333333333331,0.0338
Nicolae Negumereanu,0.7222222222222222,0.0,0.0,1.0,1.0,8.124999999999995,-0.04882801132801131,0.0,0.1455
Bryce Mitchell,0.7777777777777778,0.5,0.0,0.5,1.0,-3.0499999999999985,-0.07227517752285544,8.159788569929906e-17,-0.1138
Ryan MacDonald,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Kennedy Nzechukwu,0.6711111111111111,0.2857142857142857,0.25,0.7142857142857143,0.75,5.599999999999999,0.050872986378250974,0.27074314574314556,0.2168
Sodiq Yusuff,0.6666666666666666,0.0,0.0,1.0,1.0,-0.7666666666666647,-0.036614426035920224,0.43333333333333335,0.0817
Sabina Mazo,0.761904761904762,0.0,0.5,1.0,0.5,4.500000000000001,0.02023661917392705,0.5138888888888887,0.2417
Marina Rodriguez,0.8051282051282052,0.0,0.5,1.0,0.5,1.77857142857143,0.05974761266886881,-0.0030303030303029913,0.0844
Max Griffin,0.8947368421052632,0.0,1.0,1.0,0.0,-2.8235294117647016,0.009460327849172646,-0.2902777777777774,-0.1191
Boston Salmon,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Montel Jackson,0.7948717948717949,0.0,0.0,1.0,0.0,0.1666666666666688,0.02122158540414224,0.04931972789115648,0.0383
Lauren Mueller,0.8333333333333334,0.0,0.0,0.0,0.0,2.0000000000000027,-0.020563234686041657,0.41666666666666646,0.1358
Jalin Turner,0.5238095238095236,0.0,0.0,1.0,1.0,-3.071428571428569,0.04550189580861014,0.22619047619047614,0.0604
Brandon Davis,0.8518518518518517,0.0,0.0,1.0,1.0,-3.3124999999999964,0.02464818342918,-0.02380952380952373,-0.0354
Sergei Pavlovich,0.4909090909090908,0.0,0.0,1.0,1.0,3.6666666666666674,0.042357956041539996,0.0,0.165
Magomed Mustafaev,0.6,0.0,0.0,1.0,1.0,-3.9999999999999982,-0.12051820728291315,0.27499999999999986,-0.0935
Sultan Aliev,0.7499999999999999,0.0,0.0,0.0,1.0,-2.166666666666666,-0.06438078261607667,0.0,-0.1225
Alexander Yakovlev,0.7037037037037037,0.0,0.0,1.0,1.0,1.2500000000000009,0.01186124652290069,-0.32777777777777767,-0.0628
Movsar Evloev,0.8666666666666666,0.0,0.0,0.0,0.0,4.26,0.010221767181341917,0.13749999999999993,0.1191
Marc-Andre Barriault,0.6470588235294118,0.0,0.25,1.0,0.75,11.58333333333333,0.05023834711865031,0.04821428571428578,0.247
Macy Chiasson,0.75,0.0,0.5,1.0,0.5,-6.318181818181816,0.0017953253846236805,0.361111111111111,0.0075
Kyle Nelson,0.6666666666666665,0.0,0.2,1.0,0.8,-5.6249999999999964,0.014624656807537294,0.04444444444444432,-0.0617
Thiago Moises,0.7166666666666666,0.25,0.25,0.75,0.75,0.10769230769230881,0.009566797487261941,-0.27857142857142836,-0.0688
Luana Carolina,0.8666666666666666,1.0,0.5,0.0,0.5,2.5555555555555576,0.0006192403114756132,0.06190476190476194,0.0611
Megan Anderson,0.4222222222222223,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Tonya Evinger,0.5111111111111111,0.0,0.0,0.0,1.0,-3.749999999999998,0.08434343434343435,0.0,0.0455
Bea Malecki,0.6666666666666666,0.0,0.0,1.0,1.0,-2.9999999999999942,0.004060186290900405,0.0,-0.0477
Darko Stosic,0.8333333333333334,0.0,0.0,1.0,0.0,-2.999999999999997,-0.06808331489460932,0.0,-0.1476
Joel Alvarez,0.6333333333333333,0.1428571428571428,0.0,0.8571428571428571,1.0,-4.833333333333331,0.12194097177928019,0.0,0.0717
Rostem Akman,1.0,0.0,0.0,0.0,0.0,0.0,-0.01127381390539282,0.0,-0.0325
Bevon Lewis,0.8333333333333334,0.0,0.5,0.0,0.5,-7.249999999999995,-0.10579421545946308,0.0,-0.3016
Ariane Lipski,0.625,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Allen Crowder,0.4444444444444444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Deron Winn,0.8,0.0,0.5,0.0,0.5,2.575717417130363e-15,-0.090024250303034,0.0,-0.1062
Andrea Lee,0.8809523809523808,0.0,0.0,1.0,0.0,-3.7142857142857113,0.032068453067674536,0.14000000000000004,0.0127
Andre Ewell,0.8148148148148148,0.0,0.6666666666666666,0.0,0.3333333333333333,1.1111111111111134,-0.006997479379877664,-0.08750000000000005,-0.0125
Dalcha Lungiambula,0.7142857142857143,1.0,0.25,0.0,0.75,1.6666666666666663,0.06839445813904017,0.0,0.1532
Emily Whitmire,0.5,0.0,0.0,0.0,1.0,-0.2499999999999976,0.05128205128205133,0.0,0.0836
Caludia Gadelha,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julia Avila,0.7777777777777777,0.5,1.0,0.5,0.0,-4.799999999999997,-0.06443875699099963,-0.12499999999999999,-0.1708
Ismail Naurdiev,0.9047619047619048,0.0,0.0,1.0,0.0,-4.916666666666663,0.009655631081069736,-0.12083333333333317,-0.1031
Germaine De Randamie,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marvin Vettori,0.8274509803921568,0.0,0.0,1.0,0.0,1.562500000000002,-0.0007324359416977051,-0.021666666666666678,0.0196
Mario Bautista,0.6952380952380952,0.0,0.0,1.0,1.0,5.8,0.03830723890464762,0.19055555555555553,0.1851
Domingo Pilarte,0.7777777777777777,0.0,0.0,0.0,0.0,-0.7499999999999991,-0.0416666666666666,0.0,-0.0572
Miranda Granger,0.5833333333333333,0.0,0.0,0.0,1.0,-2.6666666666666643,0.02476711874248271,0.125,0.0183
Antonina Shevchenko,0.75,0.0,0.0,1.0,1.0,-3.249999999999998,-0.16001584895407797,-0.024999999999999994,-0.2052
Jordan Espinosa,0.5555555555555556,0.0,0.0,0.0,1.0,-0.8749999999999982,-0.004465231887551583,0.0,-0.0086
Vincente Luque,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luiz Garagorri,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rodolfo Vieira,0.7575757575757575,0.2,0.5,0.8,0.5,-1.111111111111108,0.02336435040125538,0.0,0.0243
Kazula Vargas,0.4999999999999999,0.0,0.0,0.0,1.0,-1.9999999999999971,-0.09518084559930555,-0.04166666666666645,-0.1303
Rogerio Bontorin,0.6666666666666666,0.0,0.0,1.0,1.0,0.7500000000000019,-0.05498827290899995,0.1458333333333334,0.0053
Ciryl Gane,0.5538461538461539,0.5,0.0,0.5,1.0,2.9999999999999996,-0.0035859236815093893,-0.2499999999999999,-0.0265
Manny Bermudez,0.5333333333333333,0.0,0.0,1.0,1.0,4.25,-0.09491341991341987,0.0,-0.0112
Hannah Cifers,0.6666666666666667,0.0,0.0,0.0,1.0,-15.5,0.015128463476278744,-0.7499999999999997,-0.45
Christos Giagos,0.5714285714285714,0.0,0.0,1.0,1.0,-5.6874999999999964,-0.0930701421353217,-0.2555555555555555,-0.2494
Junyong Park,0.4444444444444444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Da Un Jung,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heili Alateng,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karol Rosa,1.0,0.0,0.0,0.0,0.0,4.000000000000003,0.01778720280741621,0.2638888888888889,0.1587
Ottman Azaitar,0.4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Liana Jojua,0.6666666666666666,0.0,0.5,1.0,0.5,1.1102230246251565e-15,0.18413758513278072,0.0,0.2736
Don Madge,0.8333333333333333,0.0,0.0,1.0,0.0,-3.4999999999999973,0.14425770308123242,0.0,0.1345
Michel Pereira,0.6888888888888888,0.0,0.5,1.0,0.5,5.030000000000001,0.018509195980428977,0.4687499999999995,0.2354
Cole Smith,0.7777777777777777,0.0,0.0,0.0,0.0,-0.3333333333333317,-0.039937967524174355,0.5833333333333326,0.1291
Kyle Prepolec,0.9166666666666666,0.0,0.5,0.0,0.5,-2.999999999999997,0.09577901995665153,0.4166666666666662,0.1634
Caludio Puelles,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marco Polo Reyes,0.3333333333333333,0.0,0.0,0.0,1.0,-9.833333333333327,-0.04091236627057306,0.16666666666666657,-0.1446
Ariane Carnelossi,0.8333333333333334,0.5,1.0,0.5,0.0,-2.749999999999998,0.07192155003972729,0.13888888888888873,0.0646
Vinicius Moreira,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Alen Amedovski,0.4999999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mark Madsen,0.7777777777777777,0.0,0.5,1.0,0.5,9.159339953157541e-16,0.0058647439424076775,0.6249999999999992,0.1889
Michal Oleksiejczuk,0.4901960784313726,0.0,0.0,1.0,1.0,-10.071428571428568,-0.06128917287434016,-0.9166666666666664,-0.4823
Jack Shore,0.7407407407407408,0.3333333333333333,0.0,0.6666666666666666,1.0,0.8333333333333327,0.0745789791687798,-0.055555555555555615,0.0677
Justin Tafa,0.4074074074074074,0.0,0.0,1.0,1.0,3.0000000000000018,0.00016606661930510663,0.0,0.0906
Brad Riddell,0.7142857142857143,0.0,0.3333333333333333,0.0,0.6666666666666666,9.2,0.04455794805112849,0.4479166666666663,0.32
Nadia Kassem,0.7777777777777777,0.0,0.0,0.0,1.0,1.9999999999999993,-0.09298681157372446,0.2499999999999999,0.0205
Ryan Spann,0.5333333333333332,0.0,0.0,1.0,1.0,2.2857142857142856,0.008229011860387539,0.27777777777777757,0.1266
Mike Davis,0.7619047619047619,0.3333333333333333,0.0,0.6666666666666666,1.0,-0.07142857142857041,-0.001476570373864077,0.12500000000000003,0.0355
Miguel Baeza,0.7142857142857143,0.0,0.5,1.0,0.5,-3.0833333333333317,0.07633578541112786,0.0,0.0504
Dominick Reyes,0.5095238095238095,0.0,0.0,1.0,1.0,0.0857142857142823,-0.01376162726625788,0.1571428571428571,0.036
Randy Costa,0.5,0.0,0.0,1.0,1.0,-22.66666666666666,0.051647339251537944,0.0,-0.4528
Brendan Allen,0.7037037037037037,0.3333333333333333,0.0,0.6666666666666666,1.0,-1.5999999999999985,0.018590334310376273,-0.0111111111111111,-0.0099
Daniel Spitz,0.75,0.0,0.0,1.0,1.0,2.666666666666666,-0.0013270865252962328,0.0,0.0805
Frank Camacho,0.619047619047619,0.0,0.0,1.0,1.0,15.299999999999994,-0.024992482786715998,0.36666666666666653,0.3295
Loma Lookboonmee,0.7666666666666666,0.0,0.0,1.0,0.0,-4.099999999999996,-0.03354876910944192,-0.12499999999999988,-0.1311
Raphael Pessoa Nunes,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roman Kopylov,0.8787878787878788,0.4,0.5,0.6,0.5,-0.5454545454545454,0.0047298687920662354,-0.16287878787878776,-0.05
Shamil Gamzatov,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Abubakar Nurmagomedov,0.6666666666666666,0.0,0.0,0.0,1.0,0.8333333333333345,-0.008109288372446207,0.0,0.0272
Alekander Volkov,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grigorii Popov,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khadis Ibragimov,0.4999999999999999,0.0,0.0,0.0,1.0,-8.833333333333327,-0.007370921022236778,0.0,-0.2032
Zelim Imadaev,0.6666666666666666,0.0,0.0,0.0,1.0,2.0,0.009270818169594588,0.062499999999999944,0.0603
Antonio Arroyo,0.7777777777777777,0.0,1.0,0.0,0.0,-4.666666666666663,-0.0224715099715099,-0.11111111111111106,-0.1259
Vanessa Melo,0.8333333333333334,0.0,0.0,0.0,0.0,0.8750000000000019,0.053596631283223145,1.942890293094024e-16,0.0651
Joe Solecki,0.7407407407407407,0.0,0.0,1.0,1.0,1.3571428571428574,-0.1601770231019641,0.0,-0.1708
Billy Quarantillo,0.7272727272727272,0.25,0.3333333333333333,0.75,0.6666666666666666,2.5000000000000004,0.012592059888134785,0.3556547619047618,0.1567
Makhmud Muradov,0.8333333333333331,0.5,0.0,0.5,1.0,-1.249999999999998,0.032591993846940635,0.08333333333333331,0.036
Mallory Martin,0.6666666666666666,0.0,0.0,1.0,1.0,-2.1666666666666647,-0.05515683147262094,0.0,-0.1098
Ian Heinisch,0.7619047619047619,0.0,0.0,1.0,1.0,3.9166666666666665,0.0011555766821312041,0.12166666666666673,0.1007
Chase Hooper,0.6153846153846153,0.1666666666666666,0.0,0.8333333333333334,1.0,-3.428571428571426,0.03399268052335566,0.4999999999999997,0.1238
Punahele Soriano,0.7272727272727273,0.0,0.0,1.0,1.0,-2.9999999999999973,0.0663311746389242,-0.38690476190476186,-0.0975
Peter Yan,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ketlen Vieira,0.8333333333333333,0.0,0.0,1.0,1.0,-0.13076923076922997,0.011726583616935448,0.19166666666666662,0.0662
Seungwoo Choi,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 Jun Yong Park,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aleksa Camur,0.8333333333333334,0.0,0.0,0.0,0.0,-0.12499999999999739,0.06564133803991824,-0.12499999999999997,0.0239
Jamahal Hill,0.5939393939393939,0.2,0.3333333333333333,0.8,0.6666666666666666,2.3,0.031438071282600205,0.005086580086580116,0.0689
Herbert Burns,0.5555555555555555,0.0,0.25,1.0,0.75,-5.249999999999997,0.20672254257159905,0.0,0.1791
Juan Adams,0.6666666666666666,1.0,0.0,0.0,1.0,-8.249999999999993,0.09933496590799964,0.0,-0.0415
Austin Lingo,0.6666666666666666,0.0,0.0,0.0,1.0,-6.099999999999998,-0.013002504359697808,-0.40357142857142836,-0.2251
Miles Johns,0.8787878787878788,0.5,0.3333333333333333,0.5,0.6666666666666666,1.9166666666666672,-0.011095128566988762,-0.01666666666666663,0.0172
Casey Kenney,0.6666666666666666,0.0,0.0,1.0,0.0,-2.9285714285714266,-0.02984942336717348,0.06398809523809529,-0.054
Brok Weaver,0.4444444444444444,0.0,0.0,0.0,1.0,-3.000000000000001,0.04080675422138832,0.0,0.0032
Jim Crute,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Sosoli,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kai Kara France,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Priscila Cachoeira,0.6666666666666666,0.0,0.4,1.0,0.6,5.9375,-0.0007853842397130967,0.2708333333333333,0.1745
Kevin Aguilar,0.7777777777777777,0.0,0.0,0.0,1.0,2.6000000000000014,-0.009267237379181809,0.125,0.071
Felicia Spencer,0.5555555555555555,0.3333333333333333,0.0,0.6666666666666666,0.0,3.25,0.057351703217054496,0.0,0.1758
Jordan Griffin,0.8,0.0,0.0,1.0,0.0,2.500000000000001,0.07969669923162992,0.31249999999999994,0.2061
Aalon Cruz,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Sean Brady,0.78,0.5,0.0,0.5,1.0,-2.944444444444443,0.06310036701304401,0.0,0.0354
Gabriel Silva,1.0,0.0,0.0,0.0,0.0,-5.7499999999999964,0.13828166401695818,-0.44999999999999984,-0.0933
Jamall Emmers,0.7037037037037037,0.0,0.0,1.0,1.0,-5.899999999999993,0.0489003747831657,0.0,-0.0551
Danaa Batgerel,0.5555555555555555,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Elizeu Dos Santos,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bruno Silva,0.7272727272727273,0.2222222222222222,0.6666666666666666,0.7777777777777778,0.3333333333333333,0.3437500000000011,-0.01502464221595587,0.2616666666666666,0.0694
Amanda Ribas,0.7897435897435897,0.3333333333333333,0.25,0.6666666666666666,0.75,4.258333333333333,0.013048294434817606,-0.030952380952380877,0.0727
Hunter Azure,0.5833333333333334,0.0,0.0,0.0,1.0,-4.374999999999997,-0.05733150549405457,-0.23888888888888873,-0.1906
Giga Chikadze,0.7722222222222221,0.3333333333333333,0.0,0.6666666666666666,1.0,0.13000000000000222,-0.020687688524803308,0.06111111111111126,0.0024
Nate Landwehr,0.7272727272727272,0.3333333333333333,0.4,0.6666666666666666,0.6,1.1428571428571441,0.008786033816711036,0.04166666666666669,0.0402
Rodrigo Nascimento,0.7833333333333333,0.0,0.5,1.0,0.5,-1.2857142857142836,-0.05521465157983234,0.2666666666666666,0.0077
Chris Gutierrez,0.8333333333333334,0.0,0.0,1.0,1.0,3.0500000000000003,0.029355742363215587,0.20833333333333326,0.1381
Daniel Rodriguez,0.738095238095238,0.25,0.5,0.75,0.5,3.9545454545454573,0.013188886747752674,0.2222222222222221,0.1416
Tyson Nam,0.5416666666666666,0.0,0.0,1.0,1.0,0.333333333333334,-0.0020715402208539954,0.0,0.0236
Anthony Ivy,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mariya Agapova,0.5555555555555555,0.5,0.0,0.5,1.0,-19.99999999999999,-0.23403597955181327,-0.7083333333333334,-0.7398
Austin Hubbard,0.8333333333333334,0.0,0.0,1.0,1.0,2.5909090909090917,0.060084387726595384,-0.314583333333333,0.007
Sean Woodson,0.8518518518518517,0.0,1.0,1.0,0.0,-2.437499999999996,-0.007116314198233019,-0.04166666666666653,-0.0559
Takashi Sato,0.6666666666666667,0.0,0.3333333333333333,1.0,0.6666666666666666,1.2999999999999996,0.07778684468262177,-0.06249999999999993,0.0761
Kay Hansen,0.8333333333333333,1.0,0.0,0.0,0.0,-2.7499999999999982,-0.02213269320267283,0.4166666666666664,0.0585
Philipe Lins,0.7777777777777777,0.0,0.0,1.0,1.0,-2.7499999999999982,-0.03834184054446145,0.0,-0.1004
Raulian Paiva,0.6666666666666666,0.0,0.0,1.0,1.0,1.4999999999999996,0.01979496089178344,-0.11458333333333301,0.0106
Martin Day,0.7777777777777777,0.0,0.5,0.0,0.5,1.0000000000000016,0.047600091056138126,0.08333333333333331,0.0858
Modestas Bukauskas,0.6666666666666666,0.25,0.25,0.75,0.75,-0.9374999999999982,0.008353714640846327,0.583333333333333,0.1641
Diana Belbita,0.75,0.0,0.0,0.0,1.0,-2.0999999999999943,-0.023881752319634544,0.2166666666666667,0.0091
Roman Dolidze,0.6761904761904761,0.0,1.0,1.0,0.0,2.7199999999999998,0.04469373590646265,-0.050000000000000065,0.0718
Malcolm Gordon,0.5714285714285714,0.0,0.2,1.0,0.8,-0.5000000000000001,0.16769368624207334,-0.5833333333333331,-0.0211
Carlos Felipe,0.7333333333333333,0.0,0.0,0.0,0.0,4.2,0.0385594313845954,0.0,0.1725
Khamzat Chimaev,0.5925925925925926,0.0,0.0,1.0,0.0,-7.099999999999995,-0.017308962269627443,0.0,-0.1755
Tom Aspinall,0.2533333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Tanner Boser,0.7272727272727272,0.0,0.0,1.0,1.0,2.0555555555555567,0.008647682041880185,-0.0555555555555555,0.0263
Johnny Munoz,0.8333333333333334,0.0,0.0,1.0,1.0,-3.599999999999998,0.04868095620881115,0.0,-0.0003
Maki Pitolo,0.611111111111111,0.0,0.0,1.0,1.0,2.750000000000001,0.0411858729535482,0.0,0.1414
Yana Kunitskaya,0.6,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
Irwin Rivera,0.5555555555555555,0.0,0.0,0.0,0.0,5.833333333333333,0.03591861644022274,0.0,0.208
Youssef Zalal,0.6363636363636362,0.0,0.0,1.0,0.0,-0.636363636363634,0.023794530409978917,0.17666666666666656,0.0649
